municipio_x,nome_mesorregiao,magreza_acentuada_pct,obesidade_pct,ano,nome_uf,codigo_municipio_seis_digitos
CLARO DOS POCOES,Norte de Minas,6.59,4.87,2021,Minas Gerais,311650
CLAUDIO,Oeste de Minas,1.16,5.58,2021,Minas Gerais,311660
COIMBRA,Zona da Mata,3.27,10.18,2021,Minas Gerais,311670
COLUNA,Vale do Rio Doce,3.35,6.28,2021,Minas Gerais,311680
COMENDADOR GOMES,Triângulo Mineiro/Alto Paranaíba,0.0,5.93,2021,Minas Gerais,311690
COMERCINHO,Jequitinhonha,3.61,4.69,2021,Minas Gerais,311700
CONCEICAO DA APARECIDA,Sul/Sudoeste de Minas,1.27,6.36,2021,Minas Gerais,311710
CONCEICAO DA BARRA DE MINAS,Campo das Vertentes,4.51,7.52,2021,Minas Gerais,311520
CONCEICAO DAS ALAGOAS,Triângulo Mineiro/Alto Paranaíba,3.03,4.98,2021,Minas Gerais,311730
CONCEICAO DAS PEDRAS,Sul/Sudoeste de Minas,0.76,9.09,2021,Minas Gerais,311720
CONCEICAO DE IPANEMA,Vale do Rio Doce,1.39,4.17,2021,Minas Gerais,311740
CONCEICAO DO MATO DENTRO,Metropolitana de Belo Horizonte,3.1,5.39,2021,Minas Gerais,311750
CONCEICAO DO PARA,Oeste de Minas,1.63,4.89,2021,Minas Gerais,311760
CONCEICAO DO RIO VERDE,Sul/Sudoeste de Minas,3.82,5.29,2021,Minas Gerais,311770
CONCEICAO DOS OUROS,Sul/Sudoeste de Minas,2.01,5.37,2021,Minas Gerais,311780
CONEGO MARINHO,Norte de Minas,7.4,11.22,2021,Minas Gerais,311783
CONFINS,Metropolitana de Belo Horizonte,4.76,14.29,2021,Minas Gerais,311787
CONGONHAL,Sul/Sudoeste de Minas,1.57,9.12,2021,Minas Gerais,311790
CONGONHAS,Metropolitana de Belo Horizonte,2.49,6.84,2021,Minas Gerais,311800
CONGONHAS DO NORTE,Metropolitana de Belo Horizonte,3.86,4.63,2021,Minas Gerais,311810
CONQUISTA,Triângulo Mineiro/Alto Paranaíba,0.0,4.26,2021,Minas Gerais,311820
CONSELHEIRO LAFAIETE,Metropolitana de Belo Horizonte,3.08,7.53,2021,Minas Gerais,311830
CONSELHEIRO PENA,Vale do Rio Doce,2.38,9.52,2021,Minas Gerais,311840
CONSOLACAO,Sul/Sudoeste de Minas,1.19,5.95,2021,Minas Gerais,311850
CONTAGEM,Metropolitana de Belo Horizonte,5.0,3.66,2021,Minas Gerais,311860
COQUEIRAL,Sul/Sudoeste de Minas,3.54,10.08,2021,Minas Gerais,311870
CORACAO DE JESUS,Norte de Minas,3.97,8.15,2021,Minas Gerais,311880
CORDISBURGO,Metropolitana de Belo Horizonte,6.72,15.97,2021,Minas Gerais,311890
CORDISLANDIA,Sul/Sudoeste de Minas,6.0,6.0,2021,Minas Gerais,311900
CORINTO,Central Mineira,4.24,7.25,2021,Minas Gerais,311910
COROACI,Vale do Rio Doce,4.13,16.28,2021,Minas Gerais,311920
COROMANDEL,Triângulo Mineiro/Alto Paranaíba,4.3,3.32,2021,Minas Gerais,311930
CORONEL FABRICIANO,Vale do Rio Doce,4.67,12.17,2021,Minas Gerais,311940
CORONEL MURTA,Jequitinhonha,5.82,11.3,2021,Minas Gerais,311950
CORONEL PACHECO,Zona da Mata,4.59,7.34,2021,Minas Gerais,311960
CORONEL XAVIER CHAVES,Campo das Vertentes,4.11,6.85,2021,Minas Gerais,311970
CORREGO DANTA,Oeste de Minas,1.46,8.03,2021,Minas Gerais,311980
CORREGO DO BOM JESUS,Sul/Sudoeste de Minas,0.0,5.56,2021,Minas Gerais,311990
CORREGO FUNDO,Oeste de Minas,1.69,7.91,2021,Minas Gerais,311995
CORREGO NOVO,Vale do Rio Doce,20.0,8.78,2021,Minas Gerais,312000
COUTO DE MAGALHAES DE MINAS,Jequitinhonha,2.92,8.33,2021,Minas Gerais,312010
CRISOLITA,Vale do Mucuri,5.45,13.29,2021,Minas Gerais,312015
CRISTAIS,Oeste de Minas,6.1,12.21,2021,Minas Gerais,312020
CRISTALIA,Norte de Minas,2.8,9.32,2021,Minas Gerais,312030
CRISTIANO OTONI,Metropolitana de Belo Horizonte,3.67,11.93,2021,Minas Gerais,312040
CRISTINA,Sul/Sudoeste de Minas,3.1,4.48,2021,Minas Gerais,312050
CRUCILANDIA,Metropolitana de Belo Horizonte,3.4,11.56,2021,Minas Gerais,312060
CRUZEIRO DA FORTALEZA,Triângulo Mineiro/Alto Paranaíba,1.8,7.19,2021,Minas Gerais,312070
CRUZILIA,Sul/Sudoeste de Minas,3.54,6.69,2021,Minas Gerais,312080
CUPARAQUE,Vale do Rio Doce,2.04,6.63,2021,Minas Gerais,312083
CURRAL DE DENTRO,Norte de Minas,2.4,4.79,2021,Minas Gerais,312087
CURVELO,Central Mineira,1.75,4.76,2021,Minas Gerais,312090
DATAS,Jequitinhonha,3.17,6.67,2021,Minas Gerais,312100
DELFIM MOREIRA,Sul/Sudoeste de Minas,5.5,4.59,2021,Minas Gerais,312110
DELFINOPOLIS,Sul/Sudoeste de Minas,0.5,5.25,2021,Minas Gerais,312120
DELTA,Triângulo Mineiro/Alto Paranaíba,2.23,5.68,2021,Minas Gerais,312125
DESCOBERTO,Zona da Mata,2.63,8.42,2021,Minas Gerais,312130
DESTERRO DE ENTRE RIOS,Metropolitana de Belo Horizonte,4.76,9.3,2021,Minas Gerais,312140
DESTERRO DO MELO,Campo das Vertentes,0.0,5.3,2021,Minas Gerais,312150
DIAMANTINA,Jequitinhonha,4.03,5.85,2021,Minas Gerais,312160
DIOGO DE VASCONCELOS,Metropolitana de Belo Horizonte,2.3,11.49,2021,Minas Gerais,312170
DIONISIO,Metropolitana de Belo Horizonte,2.02,6.45,2021,Minas Gerais,312180
DIVINESIA,Zona da Mata,0.9,6.73,2021,Minas Gerais,312190
DIVINO,Zona da Mata,2.53,11.73,2021,Minas Gerais,312200
DIVINO DAS LARANJEIRAS,Vale do Rio Doce,4.02,3.52,2021,Minas Gerais,312210
DIVINOLANDIA DE MINAS,Vale do Rio Doce,1.89,7.57,2021,Minas Gerais,312220
DIVINOPOLIS,Oeste de Minas,3.31,3.82,2021,Minas Gerais,312230
DIVISA ALEGRE,Norte de Minas,1.86,3.73,2021,Minas Gerais,312235
DIVISA NOVA,Sul/Sudoeste de Minas,2.36,2.36,2021,Minas Gerais,312240
DIVISOPOLIS,Jequitinhonha,5.85,17.83,2021,Minas Gerais,312245
DOM BOSCO,Noroeste de Minas,3.73,16.15,2021,Minas Gerais,312247
DOM CAVATI,Vale do Rio Doce,5.19,3.46,2021,Minas Gerais,312250
DOM JOAQUIM,Metropolitana de Belo Horizonte,4.43,7.39,2021,Minas Gerais,312260
DOM SILVERIO,Zona da Mata,3.5,2.1,2021,Minas Gerais,312270
DOM VICOSO,Sul/Sudoeste de Minas,2.82,9.86,2021,Minas Gerais,312280
DONA EUSEBIA,Zona da Mata,4.35,5.22,2021,Minas Gerais,312290
DORES DE CAMPOS,Campo das Vertentes,5.88,13.07,2021,Minas Gerais,312300
DORES DE GUANHAES,Vale do Rio Doce,4.31,2.59,2021,Minas Gerais,312310
DORES DO INDAIA,Central Mineira,0.83,7.16,2021,Minas Gerais,312320
DORES DO TURVO,Zona da Mata,2.81,10.11,2021,Minas Gerais,312330
DORESOPOLIS,Oeste de Minas,1.14,5.68,2021,Minas Gerais,312340
DOURADOQUARA,Triângulo Mineiro/Alto Paranaíba,1.96,11.76,2021,Minas Gerais,312350
DURANDE,Zona da Mata,1.75,7.34,2021,Minas Gerais,312352
ELOI MENDES,Sul/Sudoeste de Minas,0.87,7.94,2021,Minas Gerais,312360
ENGENHEIRO CALDAS,Vale do Rio Doce,3.63,6.88,2021,Minas Gerais,312370
ENGENHEIRO NAVARRO,Norte de Minas,4.42,6.11,2021,Minas Gerais,312380
ENTRE FOLHAS,Vale do Rio Doce,6.42,15.85,2021,Minas Gerais,312385
ENTRE RIOS DE MINAS,Metropolitana de Belo Horizonte,2.68,8.54,2021,Minas Gerais,312390
ERVALIA,Zona da Mata,0.75,7.84,2021,Minas Gerais,312400
ESMERALDAS,Metropolitana de Belo Horizonte,3.49,6.02,2021,Minas Gerais,312410
ESPERA FELIZ,Zona da Mata,5.45,6.34,2021,Minas Gerais,312420
ESPINOSA,Norte de Minas,6.5,10.44,2021,Minas Gerais,312430
ESPIRITO SANTO DO DOURADO,Sul/Sudoeste de Minas,7.92,14.03,2021,Minas Gerais,312440
ESTIVA,Sul/Sudoeste de Minas,2.56,23.08,2021,Minas Gerais,312450
ESTRELA DALVA,Zona da Mata,0.0,13.16,2021,Minas Gerais,312460
ESTRELA DO INDAIA,Central Mineira,0.0,0.0,2021,Minas Gerais,312470
ESTRELA DO SUL,Triângulo Mineiro/Alto Paranaíba,1.45,2.33,2021,Minas Gerais,312480
EUGENOPOLIS,Zona da Mata,1.28,6.67,2021,Minas Gerais,312490
EWBANK DA CAMARA,Zona da Mata,0.91,6.39,2021,Minas Gerais,312500
EXTREMA,Sul/Sudoeste de Minas,3.73,3.34,2021,Minas Gerais,312510
FAMA,Sul/Sudoeste de Minas,0.0,4.88,2021,Minas Gerais,312520
FARIA LEMOS,Zona da Mata,3.45,4.6,2021,Minas Gerais,312530
FELICIO DOS SANTOS,Jequitinhonha,2.4,4.0,2021,Minas Gerais,312540
FELISBURGO,Jequitinhonha,2.45,6.75,2021,Minas Gerais,312560
FELIXLANDIA,Central Mineira,2.99,8.82,2021,Minas Gerais,312570
FERNANDES TOURINHO,Vale do Rio Doce,2.52,3.14,2021,Minas Gerais,312580
FERROS,Metropolitana de Belo Horizonte,2.56,6.23,2021,Minas Gerais,312590
FERVEDOURO,Zona da Mata,1.49,4.47,2021,Minas Gerais,312595
FLORESTAL,Metropolitana de Belo Horizonte,3.7,2.22,2021,Minas Gerais,312600
FORMIGA,Oeste de Minas,1.34,4.79,2021,Minas Gerais,312610
FORMOSO,Noroeste de Minas,3.95,4.67,2021,Minas Gerais,312620
FORTALEZA DE MINAS,Sul/Sudoeste de Minas,0.84,2.52,2021,Minas Gerais,312630
FORTUNA DE MINAS,Metropolitana de Belo Horizonte,3.01,4.82,2021,Minas Gerais,312640
FRANCISCO BADARO,Jequitinhonha,2.82,5.63,2021,Minas Gerais,312650
FRANCISCO DUMONT,Norte de Minas,4.11,10.62,2021,Minas Gerais,312660
FRANCISCO SA,Norte de Minas,4.77,8.39,2021,Minas Gerais,312670
FRANCISCOPOLIS,Vale do Mucuri,3.26,7.25,2021,Minas Gerais,312675
FREI GASPAR,Vale do Mucuri,4.42,12.45,2021,Minas Gerais,312680
FREI INOCENCIO,Vale do Rio Doce,3.98,4.83,2021,Minas Gerais,312690
FREI LAGONEGRO,Vale do Rio Doce,1.53,4.59,2021,Minas Gerais,312695
FRONTEIRA,Triângulo Mineiro/Alto Paranaíba,0.6,5.95,2021,Minas Gerais,312700
FRONTEIRA DOS VALES,Vale do Mucuri,10.7,11.76,2021,Minas Gerais,312705
FRUTA DE LEITE,Norte de Minas,3.56,6.72,2021,Minas Gerais,312707
FRUTAL,Triângulo Mineiro/Alto Paranaíba,1.34,3.84,2021,Minas Gerais,312710
FUNILANDIA,Metropolitana de Belo Horizonte,0.98,3.41,2021,Minas Gerais,312720
GALILEIA,Vale do Rio Doce,5.56,11.4,2021,Minas Gerais,312730
GAMELEIRAS,Norte de Minas,1.9,2.85,2021,Minas Gerais,312733
GLAUCILANDIA,Norte de Minas,2.91,8.74,2021,Minas Gerais,312735
GOIABEIRA,Vale do Rio Doce,1.0,9.45,2021,Minas Gerais,312737
GOIANA,Zona da Mata,3.19,9.57,2021,Minas Gerais,312738
GONCALVES,Sul/Sudoeste de Minas,0.0,0.0,2021,Minas Gerais,312740
GONZAGA,Vale do Rio Doce,1.53,6.49,2021,Minas Gerais,312750
GOUVEIA,Jequitinhonha,3.32,9.18,2021,Minas Gerais,312760
GOVERNADOR VALADARES,Vale do Rio Doce,3.59,7.03,2021,Minas Gerais,312770
GRAO MOGOL,Norte de Minas,1.78,3.99,2021,Minas Gerais,312780
GRUPIARA,Triângulo Mineiro/Alto Paranaíba,2.27,2.27,2021,Minas Gerais,312790
GUANHAES,Vale do Rio Doce,2.77,6.97,2021,Minas Gerais,312800
GUAPE,Sul/Sudoeste de Minas,2.74,6.13,2021,Minas Gerais,312810
GUARACIABA,Zona da Mata,2.8,8.65,2021,Minas Gerais,312820
GUARACIAMA,Norte de Minas,2.09,4.19,2021,Minas Gerais,312825
GUARANESIA,Sul/Sudoeste de Minas,2.36,5.45,2021,Minas Gerais,312830
GUARANI,Zona da Mata,2.22,15.56,2021,Minas Gerais,312840
GUARARA,Zona da Mata,1.47,23.53,2021,Minas Gerais,312850
GUARDA-MOR,Noroeste de Minas,0.33,4.28,2021,Minas Gerais,312860
GUAXUPE,Sul/Sudoeste de Minas,4.37,9.13,2021,Minas Gerais,312870
GUIDOVAL,Zona da Mata,2.04,12.41,2021,Minas Gerais,312880
GUIMARANIA,Triângulo Mineiro/Alto Paranaíba,3.32,13.29,2021,Minas Gerais,312890
GUIRICEMA,Zona da Mata,2.92,8.03,2021,Minas Gerais,312900
GURINHATA,Triângulo Mineiro/Alto Paranaíba,4.49,8.33,2021,Minas Gerais,312910
HELIODORA,Sul/Sudoeste de Minas,1.42,4.96,2021,Minas Gerais,312920
IAPU,Vale do Rio Doce,0.9,4.98,2021,Minas Gerais,312930
IBERTIOGA,Campo das Vertentes,2.24,5.38,2021,Minas Gerais,312940
IBIA,Triângulo Mineiro/Alto Paranaíba,0.77,10.77,2021,Minas Gerais,312950
IBIAI,Norte de Minas,6.85,7.06,2021,Minas Gerais,312960
IBIRACATU,Norte de Minas,3.26,6.52,2021,Minas Gerais,312965
IBIRACI,Sul/Sudoeste de Minas,0.99,3.63,2021,Minas Gerais,312970
IBIRITE,Metropolitana de Belo Horizonte,4.07,8.33,2021,Minas Gerais,312980
IBITIURA DE MINAS,Sul/Sudoeste de Minas,0.0,7.55,2021,Minas Gerais,312990
IBITURUNA,Oeste de Minas,1.41,5.63,2021,Minas Gerais,313000
ICARAI DE MINAS,Norte de Minas,3.61,8.25,2021,Minas Gerais,313005
IGARAPE,Metropolitana de Belo Horizonte,3.57,8.67,2021,Minas Gerais,313010
IGARATINGA,Oeste de Minas,2.97,5.34,2021,Minas Gerais,313020
IGUATAMA,Oeste de Minas,4.0,7.0,2021,Minas Gerais,313030
IJACI,Campo das Vertentes,2.8,6.52,2021,Minas Gerais,313040
ILICINEA,Sul/Sudoeste de Minas,2.73,7.27,2021,Minas Gerais,313050
IMBE DE MINAS,Vale do Rio Doce,3.15,5.81,2021,Minas Gerais,313055
INCONFIDENTES,Sul/Sudoeste de Minas,3.77,14.15,2021,Minas Gerais,313060
INDAIABIRA,Norte de Minas,4.09,5.66,2021,Minas Gerais,313065
INDIANOPOLIS,Triângulo Mineiro/Alto Paranaíba,3.59,5.8,2021,Minas Gerais,313070
INGAI,Campo das Vertentes,0.0,5.88,2021,Minas Gerais,313080
INHAPIM,Vale do Rio Doce,3.32,6.82,2021,Minas Gerais,313090
INHAUMA,Metropolitana de Belo Horizonte,2.87,8.28,2021,Minas Gerais,313100
INIMUTABA,Central Mineira,7.16,6.3,2021,Minas Gerais,313110
IPABA,Vale do Rio Doce,7.34,7.86,2021,Minas Gerais,313115
IPANEMA,Vale do Rio Doce,2.0,5.16,2021,Minas Gerais,313120
IPATINGA,Vale do Rio Doce,5.05,10.33,2021,Minas Gerais,313130
IPIACU,Triângulo Mineiro/Alto Paranaíba,4.96,10.74,2021,Minas Gerais,313140
IPUIUNA,Sul/Sudoeste de Minas,1.63,5.12,2021,Minas Gerais,313150
IRAI DE MINAS,Triângulo Mineiro/Alto Paranaíba,0.76,2.8,2021,Minas Gerais,313160
ITABIRA,Metropolitana de Belo Horizonte,2.23,3.44,2021,Minas Gerais,313170
ITABIRINHA,Vale do Rio Doce,2.6,12.01,2021,Minas Gerais,313180
ITABIRITO,Metropolitana de Belo Horizonte,3.11,6.79,2021,Minas Gerais,313190
ITACAMBIRA,Norte de Minas,2.33,6.98,2021,Minas Gerais,313200
ITACARAMBI,Norte de Minas,6.19,5.02,2021,Minas Gerais,313210
ITAGUARA,Metropolitana de Belo Horizonte,1.51,13.57,2021,Minas Gerais,313220
ITAIPE,Vale do Mucuri,5.7,5.05,2021,Minas Gerais,313230
ITAJUBA,Sul/Sudoeste de Minas,2.08,4.59,2021,Minas Gerais,313240
ITAMARANDIBA,Jequitinhonha,2.61,7.24,2021,Minas Gerais,313250
ITAMARATI DE MINAS,Zona da Mata,1.05,13.68,2021,Minas Gerais,313260
ITAMBACURI,Vale do Rio Doce,1.7,2.89,2021,Minas Gerais,313270
ITAMBE DO MATO DENTRO,Metropolitana de Belo Horizonte,0.0,9.68,2021,Minas Gerais,313280
ITAMOGI,Sul/Sudoeste de Minas,0.36,3.93,2021,Minas Gerais,313290
ITAMONTE,Sul/Sudoeste de Minas,2.37,3.79,2021,Minas Gerais,313300
ITANHANDU,Sul/Sudoeste de Minas,0.34,3.44,2021,Minas Gerais,313310
ITANHOMI,Vale do Rio Doce,5.56,8.43,2021,Minas Gerais,313320
ITAOBIM,Jequitinhonha,4.21,7.74,2021,Minas Gerais,313330
ITAPAGIPE,Triângulo Mineiro/Alto Paranaíba,2.01,8.03,2021,Minas Gerais,313340
ITAPECERICA,Oeste de Minas,4.87,6.88,2021,Minas Gerais,313350
ITAPEVA,Sul/Sudoeste de Minas,1.96,5.39,2021,Minas Gerais,313360
ITATIAIUCU,Metropolitana de Belo Horizonte,4.94,5.56,2021,Minas Gerais,313370
ITAU DE MINAS,Sul/Sudoeste de Minas,1.34,5.38,2021,Minas Gerais,313375
ITAUNA,Oeste de Minas,4.81,6.31,2021,Minas Gerais,313380
ITAVERAVA,Metropolitana de Belo Horizonte,1.99,6.95,2021,Minas Gerais,313390
ITINGA,Jequitinhonha,2.34,5.77,2021,Minas Gerais,313400
ITUETA,Vale do Rio Doce,3.79,10.09,2021,Minas Gerais,313410
ITUIUTABA,Triângulo Mineiro/Alto Paranaíba,1.18,6.37,2021,Minas Gerais,313420
ITUMIRIM,Campo das Vertentes,1.75,4.39,2021,Minas Gerais,313430
ITURAMA,Triângulo Mineiro/Alto Paranaíba,2.67,7.35,2021,Minas Gerais,313440
ITUTINGA,Campo das Vertentes,3.45,12.64,2021,Minas Gerais,313450
JABOTICATUBAS,Metropolitana de Belo Horizonte,6.3,9.66,2021,Minas Gerais,313460
JACINTO,Jequitinhonha,3.29,5.99,2021,Minas Gerais,313470
JACUI,Sul/Sudoeste de Minas,1.53,5.1,2021,Minas Gerais,313480
JACUTINGA,Sul/Sudoeste de Minas,0.64,4.49,2021,Minas Gerais,313490
JAGUARACU,Vale do Rio Doce,1.86,9.32,2021,Minas Gerais,313500
JAIBA,Norte de Minas,3.71,7.99,2021,Minas Gerais,313505
JAMPRUCA,Vale do Rio Doce,8.74,10.93,2021,Minas Gerais,313507
JANAUBA,Norte de Minas,3.22,5.55,2021,Minas Gerais,313510
JANUARIA,Norte de Minas,5.66,5.06,2021,Minas Gerais,313520
JAPARAIBA,Central Mineira,0.0,1.83,2021,Minas Gerais,313530
JAPONVAR,Norte de Minas,2.09,3.66,2021,Minas Gerais,313535
JECEABA,Metropolitana de Belo Horizonte,3.09,12.37,2021,Minas Gerais,313540
JENIPAPO DE MINAS,Jequitinhonha,1.61,3.21,2021,Minas Gerais,313545
JEQUERI,Zona da Mata,5.16,6.99,2021,Minas Gerais,313550
JEQUITAI,Norte de Minas,4.55,25.94,2021,Minas Gerais,313560
JEQUITIBA,Metropolitana de Belo Horizonte,2.3,3.29,2021,Minas Gerais,313570
JEQUITINHONHA,Jequitinhonha,4.69,6.13,2021,Minas Gerais,313580
JESUANIA,Sul/Sudoeste de Minas,4.64,5.96,2021,Minas Gerais,313590
JOAIMA,Jequitinhonha,2.66,5.92,2021,Minas Gerais,313600
JOANESIA,Vale do Rio Doce,2.41,9.64,2021,Minas Gerais,313610
JOAO MONLEVADE,Metropolitana de Belo Horizonte,3.49,6.23,2021,Minas Gerais,313620
JOAO PINHEIRO,Noroeste de Minas,2.6,7.73,2021,Minas Gerais,313630
JOAQUIM FELICIO,Central Mineira,3.2,7.2,2021,Minas Gerais,313640
JORDANIA,Jequitinhonha,3.62,6.79,2021,Minas Gerais,313650
JOSE GONCALVES DE MINAS,Jequitinhonha,1.18,2.37,2021,Minas Gerais,313652
JOSE RAYDAN,Vale do Rio Doce,3.73,5.97,2021,Minas Gerais,313655
JOSENOPOLIS,Norte de Minas,2.72,8.84,2021,Minas Gerais,313657
JUATUBA,Metropolitana de Belo Horizonte,2.56,7.57,2021,Minas Gerais,313665
JUIZ DE FORA,Zona da Mata,1.82,5.52,2021,Minas Gerais,313670
JURAMENTO,Norte de Minas,3.81,12.86,2021,Minas Gerais,313680
JURUAIA,Sul/Sudoeste de Minas,8.62,7.47,2021,Minas Gerais,313690
JUVENILIA,Norte de Minas,5.83,5.42,2021,Minas Gerais,313695
LADAINHA,Vale do Mucuri,4.75,6.69,2021,Minas Gerais,313700
LAGAMAR,Noroeste de Minas,2.63,3.29,2021,Minas Gerais,313710
LAGOA DA PRATA,Central Mineira,3.78,6.35,2021,Minas Gerais,313720
LAGOA DOS PATOS,Norte de Minas,2.13,7.98,2021,Minas Gerais,313730
LAGOA DOURADA,Campo das Vertentes,4.81,6.86,2021,Minas Gerais,313740
LAGOA FORMOSA,Triângulo Mineiro/Alto Paranaíba,1.87,10.86,2021,Minas Gerais,313750
LAGOA GRANDE,Noroeste de Minas,1.39,8.33,2021,Minas Gerais,313753
LAGOA SANTA,Metropolitana de Belo Horizonte,3.46,6.54,2021,Minas Gerais,313760
LAJINHA,Zona da Mata,3.5,11.33,2021,Minas Gerais,313770
LAMBARI,Sul/Sudoeste de Minas,4.17,10.27,2021,Minas Gerais,313780
LAMIM,Zona da Mata,3.6,5.04,2021,Minas Gerais,313790
LARANJAL,Zona da Mata,1.75,9.65,2021,Minas Gerais,313800
LASSANCE,Norte de Minas,3.11,5.19,2021,Minas Gerais,313810
LAVRAS,Campo das Vertentes,4.49,6.67,2021,Minas Gerais,313820
LEANDRO FERREIRA,Central Mineira,0.63,3.14,2021,Minas Gerais,313830
LEME DO PRADO,Jequitinhonha,1.69,8.44,2021,Minas Gerais,313835
LEOPOLDINA,Zona da Mata,2.34,6.54,2021,Minas Gerais,313840
LIBERDADE,Sul/Sudoeste de Minas,0.71,7.09,2021,Minas Gerais,313850
LIMA DUARTE,Zona da Mata,3.83,8.81,2021,Minas Gerais,313860
LIMEIRA DO OESTE,Triângulo Mineiro/Alto Paranaíba,0.71,6.07,2021,Minas Gerais,313862
LONTRA,Norte de Minas,2.5,5.95,2021,Minas Gerais,313865
LUISBURGO,Zona da Mata,2.31,4.87,2021,Minas Gerais,313867
LUISLANDIA,Norte de Minas,3.61,8.51,2021,Minas Gerais,313868
LUMINARIAS,Campo das Vertentes,0.0,12.28,2021,Minas Gerais,313870
LUZ,Central Mineira,1.13,5.88,2021,Minas Gerais,313880
MACHACALIS,Vale do Mucuri,0.95,3.16,2021,Minas Gerais,313890
MACHADO,Sul/Sudoeste de Minas,8.8,21.16,2021,Minas Gerais,313900
MADRE DE DEUS DE MINAS,Campo das Vertentes,11.76,9.41,2021,Minas Gerais,313910
MALACACHETA,Vale do Mucuri,3.1,4.83,2021,Minas Gerais,313920
MAMONAS,Norte de Minas,2.48,4.46,2021,Minas Gerais,313925
MANGA,Norte de Minas,3.27,5.76,2021,Minas Gerais,313930
MANHUACU,Zona da Mata,2.51,7.39,2021,Minas Gerais,313940
MANHUMIRIM,Zona da Mata,2.51,11.98,2021,Minas Gerais,313950
MANTENA,Vale do Rio Doce,0.42,0.7,2021,Minas Gerais,313960
MAR DE ESPANHA,Zona da Mata,1.73,8.38,2021,Minas Gerais,313980
MARAVILHAS,Metropolitana de Belo Horizonte,1.5,15.0,2021,Minas Gerais,313970
MARIA DA FE,Sul/Sudoeste de Minas,1.23,4.32,2021,Minas Gerais,313990
MARIANA,Metropolitana de Belo Horizonte,1.57,5.49,2021,Minas Gerais,314000
MARILAC,Vale do Rio Doce,0.0,5.41,2021,Minas Gerais,314010
MARIO CAMPOS,Metropolitana de Belo Horizonte,3.57,7.14,2021,Minas Gerais,314015
MARIPA DE MINAS,Zona da Mata,2.8,2.1,2021,Minas Gerais,314020
MARLIERIA,Vale do Rio Doce,2.87,7.47,2021,Minas Gerais,314030
MARMELOPOLIS,Sul/Sudoeste de Minas,2.42,5.65,2021,Minas Gerais,314040
MARTINHO CAMPOS,Central Mineira,5.39,7.74,2021,Minas Gerais,314050
MARTINS SOARES,Zona da Mata,3.88,12.94,2021,Minas Gerais,314053
MATA VERDE,Jequitinhonha,6.13,10.34,2021,Minas Gerais,314055
MATERLANDIA,Vale do Rio Doce,2.18,5.24,2021,Minas Gerais,314060
MATEUS LEME,Metropolitana de Belo Horizonte,3.53,8.33,2021,Minas Gerais,314070
MATHIAS LOBATO,Vale do Rio Doce,6.29,3.5,2021,Minas Gerais,317150
MATIAS BARBOSA,Zona da Mata,1.27,7.43,2021,Minas Gerais,314080
MATIAS CARDOSO,Norte de Minas,3.81,9.81,2021,Minas Gerais,314085
MATIPO,Zona da Mata,5.23,19.97,2021,Minas Gerais,314090
MATO VERDE,Norte de Minas,5.74,7.43,2021,Minas Gerais,314100
MATOZINHOS,Metropolitana de Belo Horizonte,1.54,8.7,2021,Minas Gerais,314110
MATUTINA,Triângulo Mineiro/Alto Paranaíba,5.48,6.85,2021,Minas Gerais,314120
MEDEIROS,Oeste de Minas,1.35,6.76,2021,Minas Gerais,314130
MEDINA,Jequitinhonha,3.6,5.73,2021,Minas Gerais,314140
MENDES PIMENTEL,Vale do Rio Doce,2.48,11.57,2021,Minas Gerais,314150
MERCES,Zona da Mata,8.56,10.36,2021,Minas Gerais,314160
MESQUITA,Vale do Rio Doce,2.87,11.0,2021,Minas Gerais,314170
MINAS NOVAS,Jequitinhonha,1.52,4.74,2021,Minas Gerais,314180
MINDURI,Sul/Sudoeste de Minas,3.9,7.79,2021,Minas Gerais,314190
MIRABELA,Norte de Minas,2.15,4.69,2021,Minas Gerais,314200
MIRADOURO,Zona da Mata,9.55,12.92,2021,Minas Gerais,314210
MIRAI,Zona da Mata,3.53,7.07,2021,Minas Gerais,314220
MIRAVANIA,Norte de Minas,4.04,4.93,2021,Minas Gerais,314225
MOEDA,Metropolitana de Belo Horizonte,1.06,3.19,2021,Minas Gerais,314230
MOEMA,Central Mineira,0.35,3.85,2021,Minas Gerais,314240
MONJOLOS,Central Mineira,0.0,4.94,2021,Minas Gerais,314250
MONSENHOR PAULO,Sul/Sudoeste de Minas,0.0,6.6,2021,Minas Gerais,314260
MONTALVANIA,Norte de Minas,1.93,4.44,2021,Minas Gerais,314270
MONTE ALEGRE DE MINAS,Triângulo Mineiro/Alto Paranaíba,3.5,6.23,2021,Minas Gerais,314280
MONTE AZUL,Norte de Minas,2.28,4.82,2021,Minas Gerais,314290
MONTE BELO,Sul/Sudoeste de Minas,2.35,6.34,2021,Minas Gerais,314300
MONTE CARMELO,Triângulo Mineiro/Alto Paranaíba,1.11,3.95,2021,Minas Gerais,314310
MONTE FORMOSO,Jequitinhonha,7.6,9.6,2021,Minas Gerais,314315
MONTE SANTO DE MINAS,Sul/Sudoeste de Minas,1.18,4.72,2021,Minas Gerais,314320
MONTE SIAO,Sul/Sudoeste de Minas,33.5,4.57,2021,Minas Gerais,314340
MONTES CLAROS,Norte de Minas,3.63,6.99,2021,Minas Gerais,314330
MONTEZUMA,Norte de Minas,6.97,5.45,2021,Minas Gerais,314345
